ID,rel_date,actions,rewards,exp_group,exp_phase
218,1,1,1,control,basal
218,1,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,1,1,control,basal
218,2,2,1,control,basal
218,2,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,2,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,2,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,3,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,2,1,control,basal
218,8,1,1,control,basal
218,8,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,2,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,9,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,2,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,10,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,1,1,control,basal
218,11,2,1,control,basal
218,11,1,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,2,1,control,basal
218,14,2,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,14,2,1,control,basal
218,14,1,1,control,basal
218,14,1,1,control,basal
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,2,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,17,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,2,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,21,2,1,control,experimental
218,21,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,22,2,1,control,experimental
218,22,1,1,control,experimental
218,22,1,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,23,2,1,control,experimental
218,23,1,1,control,experimental
218,23,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,2,1,control,experimental
218,24,2,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,2,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,24,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,28,2,1,control,experimental
218,28,1,1,control,experimental
218,28,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,29,1,1,control,experimental
218,29,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,2,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,30,2,1,control,experimental
218,30,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,1,1,control,experimental
218,31,2,1,control,experimental
218,31,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,32,1,1,control,experimental
218,32,2,1,control,experimental
218,32,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,2,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,2,1,control,experimental
218,35,1,1,control,experimental
218,35,1,1,control,experimental
218,35,2,1,control,experimental
218,35,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,1,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,1,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,36,2,1,control,experimental
218,36,2,1,control,experimental
218,36,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,2,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,37,1,1,control,experimental
218,38,1,1,control,experimental
218,38,2,1,control,experimental
218,38,1,1,control,experimental
218,38,2,1,control,experimental
218,38,1,1,control,experimental
218,38,2,1,control,experimental
218,38,1,1,control,experimental
218,38,1,1,control,experimental
218,38,2,1,control,experimental
218,38,2,1,control,experimental
218,38,2,1,control,experimental
218,38,1,1,control,experimental
218,38,1,1,control,experimental
218,38,2,1,control,experimental
218,38,1,1,control,experimental
218,38,2,1,control,experimental
218,38,1,1,control,experimental
